,MonitoringDate,MonitoringLocationIdentifier,COD,DIN,DIP,DO,TPH,pH,month,cluster_kmeans_2,cluster_agglomerative_2,cluster_spectral_2,cluster_kmeans_3,cluster_agglomerative_3,cluster_spectral_3,cluster_kmeans_4,cluster_agglomerative_4,cluster_spectral_4
16854,2020-05-01,2080,1.09,0.074,0.004,7.89,0.007,8.0,5,0,0,0,0,2,2,3,2,3
16855,2020-08-01,2080,0.87,0.078,0.004,8.25,0.012,8.12,8,0,0,0,0,2,2,3,2,3
16856,2020-11-01,2080,0.79,0.1975,0.014,7.715,0.0115,8.03,11,0,0,0,2,0,2,0,0,3
16857,2021-04-01,2080,0.937,0.127,0.007,10.05,0.014,8.18,4,0,0,0,0,2,0,3,2,3
16858,2021-08-01,2080,0.86,0.053,0.001,8.26,0.006,8.12,8,0,0,0,0,2,2,3,2,3
16859,2021-10-01,2080,0.87,0.264,0.009,9.32,0.012,8.22,10,0,0,0,0,2,0,3,2,3
16860,2022-04-01,2080,0.937,0.127,0.007,10.05,0.014,8.18,4,0,0,0,0,2,0,3,2,3
16861,2022-08-01,2080,0.87,0.123,0.004,8.25,0.012,7.85,8,0,0,0,0,0,2,3,0,3
16862,2019-04-01,2081,0.648,0.177,0.008,8.93,0.024,8.2,4,0,0,0,0,2,2,3,2,3
16863,2019-07-01,2081,1.1400000000000001,0.172,0.005,8.5,0.011,8.235,7,0,0,0,0,0,0,3,0,3
16864,2019-11-01,2081,0.842,0.28,0.0085,7.92,0.012,7.99,11,0,0,0,2,0,2,0,0,3
16865,2020-05-01,2081,1.27,0.095,0.004,8.14,0.006,8.02,5,0,0,0,0,0,2,3,0,3
16866,2020-08-01,2081,1.06,0.24,0.0095,7.27,0.0175,8.01,8,0,0,0,2,0,2,2,0,3
16867,2020-11-01,2081,0.842,0.28,0.0085,7.92,0.012,7.99,11,0,0,0,2,0,2,0,0,3
16868,2021-04-01,2081,0.73,0.142,0.008,10.3,0.006,8.2,4,0,0,0,0,2,0,3,2,3
16869,2021-07-01,2081,1.1400000000000001,0.172,0.005,8.5,0.011,8.235,7,0,0,0,0,0,0,3,0,3
16870,2021-10-01,2081,0.84,0.388,0.007,9.26,0.0,8.22,10,0,0,0,0,2,0,3,2,3
16871,2022-04-01,2081,0.73,0.142,0.008,10.3,0.006,8.2,4,0,0,0,0,2,0,3,2,3
16872,2022-08-01,2081,0.9,0.227,0.01,6.52,0.016,7.96,8,0,0,0,2,0,2,0,0,3
16873,2019-04-01,2082,0.512,0.187,0.007,8.99,0.022,8.19,4,0,0,0,0,2,2,3,2,3
16874,2019-07-01,2082,0.9299999999999999,0.14950000000000002,0.0055,7.6,0.0145,8.125,7,0,0,0,2,0,2,0,0,3
16875,2019-11-01,2082,0.839,0.264,0.011,8.115,0.017,8.065000000000001,11,0,0,0,0,0,2,3,0,3
16876,2020-05-01,2082,0.95,0.125,0.004,8.01,0.008,8.04,5,0,0,0,0,0,2,3,0,3
16877,2020-08-01,2082,0.835,0.20650000000000002,0.0055,6.755,0.015,8.025,8,0,0,0,2,0,2,0,0,3
16878,2020-11-01,2082,0.839,0.264,0.011,8.115,0.017,8.065000000000001,11,0,0,0,0,0,2,3,0,3
16879,2021-04-01,2082,0.65,0.137,0.004,10.07,0.014,8.19,4,0,0,0,0,2,0,3,2,3
16880,2021-07-01,2082,0.9299999999999999,0.14950000000000002,0.0055,7.6,0.0145,8.125,7,0,0,0,2,0,2,0,0,3
16881,2021-10-01,2082,0.67,0.39,0.008,9.32,0.006,8.29,10,0,0,0,0,2,0,3,2,3
16882,2022-04-01,2082,0.65,0.137,0.004,10.07,0.014,8.19,4,0,0,0,0,2,0,3,2,3
16883,2022-08-01,2082,0.88,0.219,0.004,6.81,0.016,7.98,8,0,0,0,2,0,2,0,0,3
16884,2019-04-01,2083,0.492,0.246,0.008,8.79,0.022,8.21,4,0,0,0,0,2,2,3,2,3
16885,2019-07-01,2083,1.07,0.2615,0.0075,7.58,0.025,8.105,7,0,0,0,0,0,2,2,0,3
16886,2019-11-01,2083,0.752,0.268,0.0145,8.17,0.014499999999999999,8.085,11,0,0,0,0,0,2,3,0,3
16887,2020-05-01,2083,1.16,0.18,0.005,7.93,0.007,8.02,5,0,0,0,0,0,2,3,0,3
16888,2020-08-01,2083,0.765,0.235,0.0045000000000000005,7.255000000000001,0.02,8.075,8,0,0,0,2,0,2,0,3,3
16889,2020-11-01,2083,0.752,0.268,0.0145,8.17,0.014499999999999999,8.085,11,0,0,0,0,0,2,3,0,3
16890,2021-04-01,2083,0.8,0.199,0.005,10.18,0.013,8.21,4,0,0,0,0,2,0,3,2,3
16891,2021-07-01,2083,1.07,0.2615,0.0075,7.58,0.025,8.105,7,0,0,0,0,0,2,2,0,3
16892,2021-10-01,2083,0.86,0.394,0.01,9.56,0.007,8.25,10,0,0,0,0,2,0,3,2,3
16893,2022-04-01,2083,0.8,0.199,0.005,10.18,0.013,8.21,4,0,0,0,0,2,0,3,2,3
16894,2022-08-01,2083,0.8,0.286,0.005,6.69,0.015,8.06,8,0,0,0,2,0,2,0,0,3
16895,2019-05-01,2084,1.02,0.163,0.008,8.79,0.023,7.98,5,0,0,0,0,2,0,3,2,3
16896,2019-08-01,2084,1.25,0.177,0.022,5.53,0.014,8.3,8,0,0,0,2,0,2,0,3,3
16897,2019-10-01,2084,1.02,0.271,0.003,8.26,0.013,7.99,10,0,0,0,0,2,2,3,2,3
16898,2020-05-01,2085,0.71,0.275,0.011,8.57,0.009,8.11,5,0,0,0,0,0,2,3,3,3
16899,2020-08-01,2085,0.975,0.189,0.0065,8.135,0.0085,8.165,8,0,0,0,0,0,2,3,0,3
16900,2020-11-01,2085,1.475,0.3165,0.0035,9.415,0.01,8.120000000000001,11,0,0,0,0,2,0,3,2,3
16901,2021-05-01,2085,1.52,0.151,0.002,9.77,0.004,8.08,5,0,0,0,0,2,0,3,2,3
16902,2021-07-01,2085,0.76,0.128,0.004,7.72,0.023,7.86,7,0,0,0,2,0,2,2,0,3
16903,2021-11-01,2085,1.475,0.3165,0.0035,9.415,0.01,8.120000000000001,11,0,0,0,0,2,0,3,2,3
16904,2022-05-01,2085,1.28,0.272,0.002,9.77,0.007,8.11,5,0,0,0,0,2,0,3,2,3
16905,2022-08-01,2085,0.71,0.194,0.002,9.52,0.0,8.22,8,0,0,0,0,2,0,3,2,3
16906,2020-05-01,2086,0.74,0.235,0.003,8.79,0.007,8.21,5,0,0,0,0,2,0,3,2,3
16907,2020-08-01,2086,0.69,0.047,0.003,7.48,0.01,8.15,8,0,0,0,2,0,2,0,3,2
16908,2020-11-01,2086,1.12,0.304,0.0035,9.415,0.007,8.21,11,0,0,0,0,2,0,3,2,3
16909,2021-04-01,2086,1.86,0.15,0.001,10.2,0.01,8.19,4,0,0,0,0,2,0,3,2,3
16910,2021-08-01,2086,0.69,0.047,0.003,7.48,0.01,8.15,8,0,0,0,2,0,2,0,3,2
16911,2021-11-01,2086,1.12,0.304,0.0035,9.415,0.007,8.21,11,0,0,0,0,2,0,3,2,3
16912,2022-05-01,2086,0.815,0.262,0.002,9.719999999999999,0.0075,8.175,5,0,0,0,0,2,0,3,2,3
16913,2022-08-01,2086,0.68,0.119,0.003,7.48,0.0,8.15,8,0,0,0,2,0,2,0,3,2
16914,2020-05-01,2087,1.14,0.409,0.006,8.86,0.021,8.22,5,0,0,0,0,2,0,3,2,3
16915,2020-08-01,2087,1.16,1.201,0.003,7.8,0.02,7.96,8,1,0,1,1,0,1,1,0,3
16916,2020-11-01,2087,1.49,0.446,0.004,9.605,0.008,8.260000000000002,11,0,0,0,0,2,0,3,2,3
16917,2021-04-01,2087,1.47,0.291,0.003,9.98,0.01,8.27,4,0,0,0,0,2,0,3,2,3
16918,2021-08-01,2087,1.16,1.201,0.003,7.8,0.02,7.96,8,1,0,1,1,0,1,1,0,3
16919,2021-11-01,2087,1.49,0.446,0.004,9.605,0.008,8.260000000000002,11,0,0,0,0,2,0,3,2,3
16920,2022-05-01,2087,1.355,0.9925,0.005,9.614999999999998,0.013500000000000002,8.27,5,0,0,0,0,2,0,3,2,3
16921,2022-08-01,2087,1.16,1.201,0.003,7.8,0.0,7.96,8,1,0,1,1,0,1,1,0,3
16922,2020-05-01,2088,1.1,0.385,0.004,8.16,0.021,8.21,5,0,0,0,0,0,2,3,0,3
16923,2020-08-01,2088,1.7,0.349,0.003,8.29,0.022,8.16,8,0,0,0,0,2,2,3,2,3
16924,2020-11-01,2088,1.61,0.334,0.002,8.98,0.006,8.33,11,0,0,0,0,2,0,3,2,3
16925,2021-05-01,2088,1.22,0.385,0.004,9.01,0.007,8.21,5,0,0,0,0,2,0,3,2,3
16926,2021-08-01,2088,1.71,0.336,0.003,8.75,0.03,8.16,8,0,0,0,0,2,0,2,2,3
16927,2021-10-01,2088,2.02,0.545,0.001,10.87,0.0,8.09,10,0,0,0,0,2,0,3,2,3
16928,2022-05-01,2088,1.22,0.385,0.004,9.01,0.007,8.21,5,0,0,0,0,2,0,3,2,3
16929,2022-08-01,2088,1.14,0.988,0.003,8.29,0.0,8.13,8,0,0,0,0,0,2,3,0,3
16930,2020-05-01,2089,0.92,0.216,0.004,9.44,0.01,7.97,5,0,0,0,0,2,0,3,2,3
16931,2020-08-01,2089,1.11,0.141,0.008,9.48,0.0,8.1,8,0,0,0,0,2,0,3,2,3
16932,2020-10-01,2089,1.29,0.273,0.007,13.12,0.01,8.18,10,0,0,0,0,2,0,3,2,0
16933,2021-05-01,2089,1.28,0.162,0.001,10.08,0.004,8.16,5,0,0,0,0,2,0,3,2,3
16934,2021-07-01,2089,0.84,0.009,0.001,8.18,0.005,8.03,7,0,0,0,0,2,2,3,2,3
16935,2021-11-01,2089,1.75,0.482,0.005,10.09,0.008,8.21,11,0,0,0,0,2,0,3,2,3
16936,2022-05-01,2089,1.12,0.216,0.001,10.08,0.01,8.16,5,0,0,0,0,2,0,3,2,3
16937,2022-08-01,2089,0.84,0.165,0.002,8.17,0.0,8.11,8,0,0,0,0,0,2,3,3,3
16938,2020-05-01,2090,0.98,0.241,0.003,9.22,0.01,8.04,5,0,0,0,0,2,0,3,2,3
16939,2020-08-01,2090,0.87,0.101,0.013,9.13,0.0,8.04,8,0,0,0,0,2,0,3,2,3
16940,2020-10-01,2090,0.98,0.245,0.005,13.7,0.01,8.08,10,0,0,0,0,2,0,3,2,0
16941,2021-05-01,2090,1.49,0.186,0.001,10.29,0.004,8.18,5,0,0,0,0,2,0,3,2,3
16942,2021-07-01,2090,0.98,0.052,0.003,7.88,0.007,7.95,7,0,0,0,0,0,2,3,0,3
16943,2021-11-01,2090,1.88,0.53,0.003,10.01,0.014,8.2,11,0,0,0,0,2,0,3,2,3
16944,2022-05-01,2090,0.98,0.241,0.001,10.29,0.008,8.18,5,0,0,0,0,2,0,3,2,3
16945,2022-08-01,2090,0.83,0.164,0.003,7.91,0.0,8.11,8,0,0,0,0,0,2,0,3,3
16946,2020-05-01,2091,1.22,0.214,0.003,9.63,0.01,8.31,5,0,0,0,0,2,0,3,2,3
16947,2020-08-01,2091,2.34,0.152,0.005,8.18,0.0,8.18,8,0,0,0,0,0,0,3,0,3
16948,2020-10-01,2091,2.31,0.281,0.002,9.67,0.0,8.33,10,0,0,0,0,2,0,3,2,3
16949,2021-05-01,2091,1.22,0.295,0.003,9.63,0.008,8.31,5,0,0,0,0,2,0,3,2,3
16950,2021-08-01,2091,1.48,0.319,0.002,8.62,0.02,8.11,8,0,0,0,0,2,0,3,2,3
16951,2021-10-01,2091,1.78,0.512,0.009,10.69,0.0,8.1,10,0,0,0,0,2,0,3,2,3
16952,2022-05-01,2091,1.22,0.295,0.003,9.63,0.008,8.31,5,0,0,0,0,2,0,3,2,3
16953,2022-08-01,2091,1.26,0.873,0.002,8.21,0.0,8.15,8,0,0,0,0,0,2,3,0,3
16954,2020-05-01,2092,1.17,0.203,0.004,9.88,0.01,8.25,5,0,0,0,0,2,0,3,2,3
16955,2020-08-01,2092,1.73,0.279,0.006,8.74,0.0,7.97,8,0,0,0,0,2,0,3,2,3
16956,2020-10-01,2092,1.06,0.151,0.005,13.89,0.01,8.29,10,0,0,0,0,2,0,3,2,0
16957,2021-04-01,2092,1.95,0.232,0.001,9.8,0.02,8.21,4,0,0,0,0,2,0,3,2,3
16958,2021-08-01,2092,1.14,0.279,0.004,8.74,0.0,7.97,8,0,0,0,0,2,0,3,2,3
16959,2021-11-01,2092,1.6,0.465,0.001,9.96,0.0,8.27,11,0,0,0,0,2,0,3,2,3
16960,2022-05-01,2092,1.075,0.3435,0.0025,10.24,0.0095,8.26,5,0,0,0,0,2,0,3,2,3
16961,2022-08-01,2092,1.14,0.527,0.004,8.0,0.0,7.95,8,0,0,0,0,0,2,3,0,3
16962,2020-05-01,2093,1.02,0.31,0.004,9.35,0.01,8.2,5,0,0,0,0,2,0,3,2,3
16963,2020-08-01,2093,1.24,0.232,0.009,8.19,0.0,8.18,8,0,0,0,0,2,0,3,2,3
16964,2020-10-01,2093,1.81,0.373,0.003,9.69,0.0,8.15,10,0,0,0,0,2,0,3,2,3
16965,2021-05-01,2093,1.02,0.31,0.004,9.35,0.01,8.15,5,0,0,0,0,2,0,3,2,3
16966,2021-08-01,2093,1.42,0.15,0.006,8.79,0.02,8.11,8,0,0,0,0,2,0,3,2,3
16967,2021-10-01,2093,1.82,0.533,0.011,11.06,0.01,8.11,10,0,0,0,0,2,0,3,2,3
16968,2022-05-01,2093,1.02,0.31,0.004,9.35,0.01,8.15,5,0,0,0,0,2,0,3,2,3
16969,2022-08-01,2093,1.33,0.621,0.003,7.9,0.0,8.1,8,0,0,0,0,0,2,3,0,3
16970,2020-05-01,2094,1.01,0.22,0.003,9.72,0.01,8.12,5,0,0,0,0,2,0,3,2,3
16971,2020-08-01,2094,2.08,0.094,0.007,8.34,0.0,8.11,8,0,0,0,0,0,0,3,0,3
16972,2020-10-01,2094,1.42,0.413,0.007,9.76,0.0,8.17,10,0,0,0,0,2,0,3,2,3
16973,2021-05-01,2094,1.01,0.22,0.002,9.72,0.01,8.12,5,0,0,0,0,2,0,3,2,3
16974,2021-08-01,2094,1.07,0.217,0.002,8.85,0.02,8.15,8,0,0,0,0,2,0,3,2,3
16975,2021-10-01,2094,1.38,0.528,0.014,11.2,0.0,8.1,10,0,0,0,0,2,0,3,2,3
16976,2022-05-01,2094,1.01,0.22,0.002,9.72,0.01,8.12,5,0,0,0,0,2,0,3,2,3
16977,2022-08-01,2094,1.04,0.289,0.002,7.66,0.0,8.1,8,0,0,0,0,0,2,3,0,3
16978,2020-05-01,2095,1.43,0.28,0.004,9.31,0.02,7.95,5,0,0,0,0,2,0,3,2,3
16979,2020-08-01,2095,1.64,0.071,0.007,9.3,0.0,7.95,8,0,0,0,0,2,0,3,2,3
16980,2020-10-01,2095,0.94,0.184,0.007,13.17,0.0,8.06,10,0,0,0,0,2,0,3,2,0
16981,2021-05-01,2095,1.11,0.029,0.002,9.85,0.004,8.18,5,0,0,0,0,2,0,3,2,3
16982,2021-07-01,2095,0.91,0.049,0.002,8.15,0.009,8.06,7,0,0,0,0,2,2,3,2,3
16983,2021-11-01,2095,1.4,0.198,0.01,9.66,0.01,8.26,11,0,0,0,0,2,0,3,2,3
16984,2022-05-01,2095,1.35,0.247,0.002,9.85,0.013,8.17,5,0,0,0,0,2,0,3,2,3
16985,2022-08-01,2095,1.17,0.275,0.001,7.07,0.0,8.09,8,0,0,0,2,0,2,0,0,3
16986,2020-05-01,2096,0.87,0.216,0.01,9.77,0.02,8.32,5,0,0,0,0,2,0,3,2,3
16987,2020-08-01,2096,2.43,0.26,0.013,7.91,0.0,8.1,8,0,0,0,0,0,2,3,0,3
16988,2020-10-01,2096,2.41,0.284,0.002,9.79,0.0,8.28,10,0,0,0,0,2,0,3,2,3
16989,2021-05-01,2096,0.88,0.308,0.005,9.77,0.01,8.19,5,0,0,0,0,2,0,3,2,3
16990,2021-08-01,2096,1.61,0.294,0.003,8.59,0.02,8.09,8,0,0,0,0,2,0,3,2,3
16991,2021-10-01,2096,1.44,0.576,0.015,11.07,0.0,8.11,10,0,0,0,0,2,0,3,2,3
16992,2022-05-01,2096,0.88,0.308,0.005,9.77,0.01,8.19,5,0,0,0,0,2,0,3,2,3
16993,2022-08-01,2096,0.92,0.575,0.003,7.61,0.0,8.1,8,0,0,0,0,0,2,0,0,3
16994,2020-05-01,2097,0.78,0.26,0.002,9.8,0.0,8.26,5,0,0,0,0,2,0,3,2,3
16995,2020-08-01,2097,2.28,0.261,0.006,8.84,0.0,8.17,8,0,0,0,0,0,0,3,0,3
16996,2020-10-01,2097,1.5,0.454,0.0,9.51,0.0,8.12,10,0,0,0,0,2,0,3,2,3
16997,2021-05-01,2097,0.82,0.304,0.002,9.8,0.0,8.15,5,0,0,0,0,2,0,3,2,3
16998,2021-08-01,2097,1.29,0.31,0.002,8.81,0.01,8.18,8,0,0,0,0,2,0,3,2,3
16999,2021-10-01,2097,2.14,0.574,0.015,10.92,0.0,8.09,10,0,0,0,0,2,0,3,2,3
17000,2022-05-01,2097,0.82,0.304,0.002,9.8,0.0,8.15,5,0,0,0,0,2,0,3,2,3
17001,2022-08-01,2097,1.37,0.463,0.003,7.5,0.0,8.0,8,0,0,0,0,0,2,3,0,3
17002,2020-05-01,2098,1.04,0.307,0.011,8.7,0.0,7.88,5,0,0,0,0,0,0,3,0,3
17003,2020-08-01,2098,2.06,0.14,0.01,9.21,0.0,8.01,8,0,0,0,0,2,0,3,2,3
17004,2020-10-01,2098,0.94,0.092,0.011,12.9,0.01,8.0,10,0,0,0,0,2,0,3,2,0
17005,2021-05-01,2098,1.77,0.062,0.0,9.72,0.004,8.12,5,0,0,0,0,2,0,3,2,3
17006,2021-07-01,2098,1.06,0.233,0.004,8.03,0.041,7.98,7,0,0,0,0,0,2,2,0,3
17007,2021-11-01,2098,2.5,0.533,0.007,10.73,0.016,8.28,11,0,0,0,0,2,0,3,2,3
17008,2022-05-01,2098,1.04,0.29,0.0,9.72,0.004,8.12,5,0,0,0,0,2,0,3,2,3
17009,2022-08-01,2098,1.75,0.7,0.006,9.68,0.0,8.13,8,0,0,0,0,2,0,3,2,3
17010,2020-05-01,2099,1.44,0.33,0.004,9.38,0.0,8.13,5,0,0,0,0,2,0,3,2,3
17011,2020-08-01,2099,0.67,0.429,0.009,8.77,0.0,8.11,8,0,0,0,0,0,2,3,0,3
17012,2020-10-01,2099,0.54,0.337,0.003,10.47,0.0,8.15,10,0,0,0,0,2,0,3,2,3
17013,2021-05-01,2099,1.25,0.373,0.004,9.38,0.0,8.08,5,0,0,0,0,2,0,3,2,3
17014,2021-08-01,2099,1.37,0.39,0.008,8.69,0.01,8.02,8,0,0,0,0,2,0,3,2,3
17015,2021-10-01,2099,1.52,0.563,0.012,10.87,0.01,8.01,10,0,0,0,0,2,0,3,2,3
17016,2022-05-01,2099,1.25,0.373,0.004,9.38,0.0,8.08,5,0,0,0,0,2,0,3,2,3
17017,2022-08-01,2099,1.09,0.529,0.003,7.55,0.0,8.2,8,0,0,0,0,0,2,3,0,3
17018,2020-05-01,2100,1.26,0.272,0.005,8.77,0.0,8.07,5,0,0,0,0,2,0,3,2,3
17019,2020-08-01,2100,0.74,0.14,0.007,9.19,0.0,8.11,8,0,0,0,0,2,0,3,2,3
17020,2020-10-01,2100,1.14,0.1,0.004,12.17,0.0,8.09,10,0,0,0,0,2,0,3,2,0
17021,2021-05-01,2100,1.51,0.131,0.002,9.73,0.006,8.15,5,0,0,0,0,2,0,3,2,3
17022,2021-07-01,2100,0.98,0.232,0.003,7.63,0.049,8.03,7,0,0,0,2,0,2,2,0,3
17023,2021-11-01,2100,1.88,0.552,0.003,10.42,0.008,8.22,11,0,0,0,0,2,0,3,2,3
17024,2022-05-01,2100,1.5,0.272,0.002,9.73,0.005,8.15,5,0,0,0,0,2,0,3,2,3
17025,2022-08-01,2100,1.1,0.18,0.003,8.86,0.0,8.17,8,0,0,0,0,2,0,3,2,3
17026,2020-05-01,2101,1.16,0.297,0.004,9.37,0.02,8.19,5,0,0,0,0,2,0,3,2,3
17027,2020-08-01,2101,1.35,0.223,0.005,8.17,0.01,8.19,8,0,0,0,0,0,2,3,0,3
17028,2020-10-01,2101,1.33,0.265,0.003,9.75,0.0,8.15,10,0,0,0,0,2,0,3,2,3
17029,2021-05-01,2101,0.93,0.297,0.004,9.37,0.01,8.06,5,0,0,0,0,2,0,3,2,3
17030,2021-08-01,2101,1.82,0.269,0.003,8.72,0.02,8.19,8,0,0,0,0,2,0,3,2,3
17031,2021-10-01,2101,1.62,0.546,0.012,10.91,0.01,8.09,10,0,0,0,0,2,0,3,2,3
17032,2022-05-01,2101,0.93,0.297,0.004,9.37,0.01,8.06,5,0,0,0,0,2,0,3,2,3
17033,2022-08-01,2101,1.26,0.649,0.001,7.99,0.0,8.0,8,0,0,0,0,0,2,3,0,3
17034,2020-05-01,2102,0.97,0.306,0.004,10.2,0.02,8.23,5,0,0,0,0,2,0,3,2,3
17035,2020-08-01,2102,0.96,0.517,0.016,9.91,0.0,8.13,8,0,0,0,0,0,0,3,0,3
17036,2020-10-01,2102,1.26,0.036,0.005,12.96,0.0,8.19,10,0,0,0,0,2,0,3,2,0
17037,2021-04-01,2102,1.85,0.199,0.001,10.77,0.0,8.17,4,0,0,0,0,2,0,3,2,3
17038,2021-08-01,2102,0.96,0.517,0.002,9.9,0.0,8.25,8,0,0,0,0,2,0,3,2,3
17039,2021-11-01,2102,0.53,0.503,0.003,9.95,0.0,8.24,11,0,0,0,0,2,0,3,2,3
17040,2022-05-01,2102,1.0499999999999998,0.383,0.0035,10.08,0.01,8.24,5,0,0,0,0,2,0,3,2,3
17041,2022-08-01,2102,1.38,0.564,0.001,7.85,0.0,8.25,8,0,0,0,0,0,2,3,0,3
17042,2020-05-01,2103,1.07,0.255,0.003,9.6,0.0,8.22,5,0,0,0,0,2,0,3,2,3
17043,2020-08-01,2103,0.97,0.545,0.013,9.35,0.01,8.16,8,0,0,0,0,0,2,3,0,3
17044,2020-10-01,2103,1.12,0.082,0.004,12.02,0.0,8.19,10,0,0,0,0,2,0,3,2,0
17045,2021-04-01,2103,2.01,0.252,0.001,10.01,0.01,8.15,4,0,0,0,0,2,0,3,2,3
17046,2021-08-01,2103,1.28,0.289,0.005,9.35,0.01,8.2,8,0,0,0,0,2,0,3,2,3
17047,2021-11-01,2103,2.09,0.566,0.002,9.97,0.01,8.24,11,0,0,0,0,2,0,3,2,3
17048,2022-05-01,2103,1.17,0.321,0.0035,9.665,0.0,8.21,5,0,0,0,0,2,0,3,2,3
17049,2022-08-01,2103,1.58,0.289,0.003,8.39,0.0,8.2,8,0,0,0,0,2,0,3,2,3
17050,2020-05-01,2104,1.05,0.207,0.003,9.89,0.02,8.22,5,0,0,0,0,2,0,3,2,3
17051,2020-08-01,2104,0.86,0.168,0.005,9.67,0.01,8.17,8,0,0,0,0,2,0,3,2,3
17052,2020-10-01,2104,1.46,0.078,0.004,14.03,0.01,8.21,10,0,0,0,0,2,0,3,2,0
17053,2021-04-01,2104,2.14,0.187,0.001,9.89,0.0,8.22,4,0,0,0,0,2,0,3,2,3
17054,2021-08-01,2104,1.38,0.213,0.004,9.71,0.01,8.2,8,0,0,0,0,2,0,3,2,3
17055,2021-11-01,2104,1.35,0.428,0.001,9.73,0.0,8.27,11,0,0,0,0,2,0,3,2,3
17056,2022-05-01,2104,1.365,0.3785,0.003,9.915,0.01,8.260000000000002,5,0,0,0,0,2,0,3,2,3
17057,2022-08-01,2104,1.52,0.221,0.001,9.73,0.0,8.2,8,0,0,0,0,2,0,3,2,3
17058,2020-05-01,2105,0.97,0.274,0.004,9.6,0.0,7.93,5,0,0,0,0,2,0,3,2,3
17059,2020-08-01,2105,1.54,0.098,0.01,9.27,0.0,7.99,8,0,0,0,0,2,0,3,2,3
17060,2020-10-01,2105,0.71,0.197,0.005,13.59,0.01,7.98,10,0,0,0,0,2,0,3,2,0
17061,2021-05-01,2105,1.02,0.033,0.002,9.97,0.004,8.34,5,0,0,0,0,2,0,3,2,3
17062,2021-07-01,2105,1.06,0.018,0.003,8.13,0.022,8.04,7,0,0,0,0,0,2,3,0,3
17063,2021-11-01,2105,1.42,0.291,0.004,9.98,0.005,8.22,11,0,0,0,0,2,0,3,2,3
17064,2022-05-01,2105,0.98,0.26,0.002,9.97,0.004,8.21,5,0,0,0,0,2,0,3,2,3
17065,2022-08-01,2105,1.15,0.238,0.003,8.04,0.0,8.18,8,0,0,0,0,2,2,3,2,3
17066,2020-05-01,2106,1.2,0.23,0.005,9.4,0.02,7.94,5,0,0,0,0,2,0,3,2,3
17067,2020-08-01,2106,1.31,0.078,0.012,9.4,0.0,8.05,8,0,0,0,0,2,0,3,2,3
17068,2020-10-01,2106,1.23,0.186,0.008,13.29,0.01,8.0,10,0,0,0,0,2,0,3,2,0
17069,2021-05-01,2106,1.32,0.128,0.0,10.31,0.005,8.12,5,0,0,0,0,2,0,3,2,3
17070,2021-07-01,2106,0.93,0.027,0.003,8.2,0.037,7.96,7,0,0,0,0,0,2,2,0,3
17071,2021-11-01,2106,1.41,0.341,0.004,9.93,0.011,8.24,11,0,0,0,0,2,0,3,2,3
17072,2022-05-01,2106,1.2,0.23,0.001,10.31,0.007,8.12,5,0,0,0,0,2,0,3,2,3
17073,2022-08-01,2106,1.14,0.204,0.004,7.71,0.0,8.14,8,0,0,0,0,2,2,3,2,3
17074,2020-05-01,2107,0.7,0.058,0.004,8.39,0.011,8.05,5,0,0,0,0,2,2,3,2,3
17075,2020-08-01,2107,1.1,0.014,0.006,8.58,0.011,8.05,8,0,0,0,0,2,0,3,2,3
17076,2020-11-01,2107,1.04,0.068,0.01,8.8,0.008,8.18,11,0,0,0,0,2,0,3,2,3
17077,2021-05-01,2107,0.7,0.058,0.003,9.7,0.0,8.19,5,0,0,0,0,2,0,3,2,3
17078,2021-08-01,2107,1.1,0.009,0.006,9.34,0.013,8.05,8,0,0,0,0,2,0,3,2,3
17079,2021-10-01,2107,0.79,0.086,0.001,9.54,0.006,8.03,10,0,0,0,0,2,0,3,2,3
17080,2022-05-01,2107,0.7,0.058,0.003,9.7,0.0,8.19,5,0,0,0,0,2,0,3,2,3
17081,2022-08-01,2107,1.12,0.098,0.0,8.58,0.005,8.05,8,0,0,0,0,2,0,3,2,3
17082,2020-05-01,2108,0.91,0.103,0.004,8.44,0.01,8.06,5,0,0,0,0,2,0,3,2,3
17083,2020-08-01,2108,0.935,0.036,0.01,7.86,0.008,8.09,8,0,0,0,0,0,2,0,3,3
17084,2020-11-01,2108,1.1,0.071,0.004,8.92,0.014,8.24,11,0,0,0,0,0,0,3,0,3
17085,2021-05-01,2108,0.91,0.103,0.0,9.5,0.0,8.1,5,0,0,0,0,2,0,3,2,3
17086,2021-08-01,2108,1.06,0.029,0.004,8.13,0.005,8.1,8,0,0,0,0,2,0,3,2,3
17087,2021-10-01,2108,0.79,0.04,0.01,9.39,0.0,8.22,10,0,0,0,0,2,0,3,2,3
17088,2022-05-01,2108,1.04,0.288,0.0,10.64,0.0,8.2,5,0,0,0,0,2,0,3,2,3
17089,2022-07-01,2108,0.84,0.188,0.001,7.83,0.008,8.23,7,0,0,0,0,0,2,3,3,3
17090,2020-05-01,2109,1.01,0.163,0.004,8.4,0.023,8.1,5,0,0,0,0,0,2,3,0,3
17091,2020-08-01,2109,1.355,0.0435,0.0035,8.405,0.013000000000000001,8.105,8,0,0,0,0,2,0,3,2,3
17092,2020-11-01,2109,0.95,0.197,0.006,8.76,0.02,8.13,11,0,0,0,0,2,0,3,2,3
17093,2021-05-01,2109,0.8,0.184,0.002,8.23,0.003,8.13,5,0,0,0,0,0,2,3,3,3
