MonitoringLocationIdentifier,LongitudeMeasure_WGS84,LatitudeMeasure_WGS84,MonitoringDate,IndicatorsName,Value,Unit,SourceProvider
188,112.45,23.06916667,5/2/1982,pH,8.4,pH,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,5/2/1982,TEMP,15.5,Deg C,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,7/2/1982,pH,8.1,pH,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,7/2/1982,TSSs,1009,mg/l,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,8/2/1982,DO,10.8,mg/l,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,8/2/1982,TEMP,6,Deg C,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,8/2/1982,TSSs,208,mg/l,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,21/2/1982,BOD,2.5,mg/l,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,22/2/1982,BOD,1.4,mg/l,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,23/2/1982,BOD,0.6,mg/l,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,23/2/1982,TSSs,27,mg/l,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,7/3/1982,DO,12,mg/l,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,10/3/1982,DO,9.3,mg/l,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,15/3/1982,pH,8,pH,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,21/3/1982,pH,8.3,pH,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,21/3/1982,TEMP,8.6,Deg C,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,23/3/1982,pH,8.3,pH,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,23/3/1982,TEMP,19,Deg C,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,29/3/1982,DO,10,mg/l,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,29/3/1982,TEMP,9.9,Deg C,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,29/3/1982,TSSs,157,mg/l,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,7/4/1982,BOD,1.4,mg/l,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,7/4/1982,BOD,0.4,mg/l,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,7/4/1982,TSSs,130,mg/l,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,12/4/1982,BOD,0.7,mg/l,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,21/4/1982,DO,9.4,mg/l,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,22/4/1982,DO,7.9,mg/l,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,26/4/1982,pH,8.1,pH,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,6/5/1982,pH,8,pH,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,6/5/1982,TEMP,22,Deg C,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,7/5/1982,pH,8.2,pH,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,7/5/1982,TEMP,15.7,Deg C,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,10/5/1982,DO,7.6,mg/l,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,10/5/1982,TEMP,21.2,Deg C,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,10/5/1982,TSSs,112,mg/l,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,21/5/1982,BOD,0.9,mg/l,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,24/5/1982,BOD,0.4,mg/l,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,25/5/1982,BOD,0.6,mg/l,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,25/5/1982,TSSs,84,mg/l,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,7/6/1982,DO,7.6,mg/l,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,7/6/1982,pH,8,pH,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,8/6/1982,DO,6.9,mg/l,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,21/6/1982,pH,7.9,pH,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,21/6/1982,TEMP,24,Deg C,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,23/6/1982,DO,6.8,mg/l,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,23/6/1982,pH,8.2,pH,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,23/6/1982,TEMP,22.9,Deg C,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,23/6/1982,TEMP,22.5,Deg C,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,23/6/1982,TSSs,482,mg/l,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,7/7/1982,BOD,1.9,mg/l,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,7/7/1982,BOD,0.6,mg/l,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,7/7/1982,TSSs,290,mg/l,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,12/7/1982,BOD,0.5,mg/l,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,21/7/1982,DO,7.5,mg/l,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,21/7/1982,DO,6.5,mg/l,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,26/7/1982,pH,8,pH,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,5/8/1982,pH,7.9,pH,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,5/8/1982,TEMP,29.1,Deg C,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,7/8/1982,pH,7.5,pH,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,7/8/1982,TEMP,27.1,Deg C,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,9/8/1982,DO,6.2,mg/l,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,9/8/1982,TEMP,27.1,Deg C,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,9/8/1982,TSSs,441,mg/l,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,21/8/1982,BOD,2.2,mg/l,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,23/8/1982,BOD,0.4,mg/l,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,24/8/1982,BOD,0.6,mg/l,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,24/8/1982,TSSs,311,mg/l,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,6/9/1982,pH,7.9,pH,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,7/9/1982,DO,8.2,mg/l,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,7/9/1982,DO,6.6,mg/l,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,20/9/1982,DO,7.5,mg/l,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,20/9/1982,TEMP,22.6,Deg C,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,20/9/1982,TSSs,311,mg/l,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,21/9/1982,pH,7.9,pH,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,21/9/1982,pH,8.1,pH,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,21/9/1982,TEMP,20.2,Deg C,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,21/9/1982,TEMP,27.5,Deg C,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,7/10/1982,BOD,1.4,mg/l,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,9/10/1982,BOD,0.3,mg/l,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,9/10/1982,TSSs,161,mg/l,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,11/10/1982,BOD,0.7,mg/l,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,21/10/1982,DO,9.5,mg/l,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,22/10/1982,DO,7.6,mg/l,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,26/10/1982,pH,8.2,pH,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,5/11/1982,pH,7.9,pH,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,5/11/1982,TEMP,24.7,Deg C,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,7/11/1982,pH,8.1,pH,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,7/11/1982,TEMP,14.2,Deg C,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,10/11/1982,DO,8.3,mg/l,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,10/11/1982,TEMP,17.5,Deg C,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,10/11/1982,TSSs,153,mg/l,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,21/11/1982,BOD,1.7,mg/l,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,23/11/1982,BOD,0.5,mg/l,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,24/11/1982,BOD,0.6,mg/l,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,24/11/1982,TSSs,85,mg/l,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,6/12/1982,pH,8,pH,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,7/12/1982,DO,13.6,mg/l,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,7/12/1982,DO,9.2,mg/l,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,21/12/1982,pH,8.3,pH,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,21/12/1982,pH,8,pH,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,21/12/1982,TEMP,1,Deg C,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,21/12/1982,TEMP,13.9,Deg C,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,21/12/1982,TSSs,1461,mg/l,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,22/12/1982,DO,9.3,mg/l,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,22/12/1982,TEMP,9.8,Deg C,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,22/12/1982,TSSs,105,mg/l,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,6/1/1983,BOD,0.6,mg/l,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,6/1/1983,TSSs,66,mg/l,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,7/1/1983,BOD,3.5,mg/l,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,13/1/1983,BOD,1.6,mg/l,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,21/1/1983,DO,14.4,mg/l,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,21/1/1983,DO,9.9,mg/l,Global River Water Quality Archive (GRQA)
204,114.2855188,30.56450491,26/1/1983,NO3N,0.451837806,mg/l,Global River Water Quality Archive (GRQA)
204,114.2855188,30.56450491,26/1/1983,pH,8,pH,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,27/1/1983,pH,8.1,pH,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,2/2/1983,DO,10,mg/l,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,2/2/1983,TEMP,7.9,Deg C,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,2/2/1983,TSSs,88,mg/l,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,5/2/1983,pH,8.2,pH,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,5/2/1983,pH,8,pH,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,5/2/1983,TEMP,14.4,Deg C,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,21/2/1983,BOD,1.6,mg/l,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,21/2/1983,BOD,4.2,mg/l,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,24/2/1983,BOD,1.1,mg/l,Global River Water Quality Archive (GRQA)
204,114.2855188,30.56450491,24/2/1983,DIP,0.004367193,mg/l,Global River Water Quality Archive (GRQA)
204,114.2855188,30.56450491,24/2/1983,NH4N,0.155631777,mg/l,Global River Water Quality Archive (GRQA)
204,114.2855188,30.56450491,24/2/1983,TEMP,7.6,Deg C,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,24/2/1983,TSSs,32,mg/l,Global River Water Quality Archive (GRQA)
204,114.2855188,30.56450491,5/3/1983,DO,10.2,mg/l,Global River Water Quality Archive (GRQA)
204,114.2855188,30.56450491,5/3/1983,NO2N,0.015225609,mg/l,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,7/3/1983,DO,12.2,mg/l,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,10/3/1983,DO,9.6,mg/l,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,10/3/1983,pH,8.1,pH,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,21/3/1983,DO,8.9,mg/l,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,21/3/1983,pH,8.2,pH,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,21/3/1983,TEMP,13,Deg C,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,21/3/1983,TSSs,130,mg/l,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,23/3/1983,pH,7.7,pH,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,23/3/1983,TEMP,16.4,Deg C,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,6/4/1983,BOD,1,mg/l,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,6/4/1983,BOD,0.5,mg/l,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,6/4/1983,TEMP,15.1,Deg C,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,6/4/1983,TSSs,58,mg/l,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,12/4/1983,BOD,1,mg/l,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,20/4/1983,DO,10.2,mg/l,Global River Water Quality Archive (GRQA)
204,114.2855188,30.56450491,21/4/1983,NO3N,0.587383545,mg/l,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,21/4/1983,pH,8.1,pH,Global River Water Quality Archive (GRQA)
204,114.2855188,30.56450491,21/4/1983,pH,8.1,pH,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,26/4/1983,DO,7.4,mg/l,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,5/5/1983,DO,7.6,mg/l,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,5/5/1983,TEMP,18.2,Deg C,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,5/5/1983,TSSs,102,mg/l,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,6/5/1983,pH,7.6,pH,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,6/5/1983,TEMP,21.4,Deg C,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,7/5/1983,pH,8.1,pH,Global River Water Quality Archive (GRQA)
204,114.2855188,30.56450491,20/5/1983,DIP,0.00216811,mg/l,Global River Water Quality Archive (GRQA)
204,114.2855188,30.56450491,20/5/1983,NH4N,0.070035,mg/l,Global River Water Quality Archive (GRQA)
204,114.2855188,30.56450491,20/5/1983,TEMP,21.8,Deg C,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,21/5/1983,BOD,1.4,mg/l,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,21/5/1983,TEMP,21.8,Deg C,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,24/5/1983,BOD,0.6,mg/l,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,24/5/1983,TSSs,149,mg/l,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,25/5/1983,BOD,0.9,mg/l,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,7/6/1983,DO,7.8,mg/l,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,8/6/1983,DO,6.7,mg/l,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,10/6/1983,pH,8,pH,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,20/6/1983,DO,6.8,mg/l,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,20/6/1983,TEMP,25.6,Deg C,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,20/6/1983,TSSs,207,mg/l,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,21/6/1983,pH,8.2,pH,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,21/6/1983,TSSs,1493,mg/l,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,23/6/1983,pH,7.7,pH,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,23/6/1983,TEMP,25.5,Deg C,Global River Water Quality Archive (GRQA)
204,114.2855188,30.56450491,30/6/1983,DO,7.1,mg/l,Global River Water Quality Archive (GRQA)
204,114.2855188,30.56450491,30/6/1983,NO2N,0.006093045,mg/l,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,5/7/1983,BOD,0.7,mg/l,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,5/7/1983,TEMP,26,Deg C,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,6/7/1983,BOD,0.7,mg/l,Global River Water Quality Archive (GRQA)
204,114.2855188,30.56450491,6/7/1983,NO3N,0.361464642,mg/l,Global River Water Quality Archive (GRQA)
204,114.2855188,30.56450491,6/7/1983,pH,7.9,pH,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,6/7/1983,TSSs,405,mg/l,Global River Water Quality Archive (GRQA)
204,114.2855188,30.56450491,9/7/1983,NH4N,0.124508223,mg/l,Global River Water Quality Archive (GRQA)
204,114.2855188,30.56450491,9/7/1983,TEMP,24.7,Deg C,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,11/7/1983,BOD,0.6,mg/l,Global River Water Quality Archive (GRQA)
204,114.2855188,30.56450491,14/7/1983,DO,7,mg/l,Global River Water Quality Archive (GRQA)
204,114.2855188,30.56450491,14/7/1983,NO2N,0.021318654,mg/l,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,20/7/1983,DO,7.7,mg/l,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,26/7/1983,pH,8,pH,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,5/8/1983,DO,6.4,mg/l,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,8/8/1983,pH,8,pH,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,13/8/1983,DO,6.6,mg/l,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,13/8/1983,TEMP,27.1,Deg C,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,13/8/1983,TSSs,416,mg/l,Global River Water Quality Archive (GRQA)
204,114.2855188,30.56450491,20/8/1983,DIP,0.00216811,mg/l,Global River Water Quality Archive (GRQA)
204,114.2855188,30.56450491,20/8/1983,NO3N,0.225918903,mg/l,Global River Water Quality Archive (GRQA)
204,114.2855188,30.56450491,20/8/1983,pH,7.9,pH,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,22/8/1983,BOD,1.4,mg/l,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,22/8/1983,TEMP,25,Deg C,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,23/8/1983,pH,8.1,pH,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,23/8/1983,TEMP,29,Deg C,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,25/8/1983,BOD,0.6,mg/l,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,6/9/1983,pH,8.1,pH,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,7/9/1983,BOD,0.6,mg/l,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,7/9/1983,DO,7.5,mg/l,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,7/9/1983,TSSs,991,mg/l,Global River Water Quality Archive (GRQA)
204,114.2855188,30.56450491,10/9/1983,NH4N,0.178981446,mg/l,Global River Water Quality Archive (GRQA)
204,114.2855188,30.56450491,10/9/1983,TEMP,27.6,Deg C,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,20/9/1983,DO,7,mg/l,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,20/9/1983,TEMP,24.4,Deg C,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,20/9/1983,TSSs,458,mg/l,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,21/9/1983,pH,8.2,pH,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,23/9/1983,DO,7.4,mg/l,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,5/10/1983,BOD,1.6,mg/l,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,5/10/1983,pH,7.9,pH,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,5/10/1983,TEMP,21.3,Deg C,Global River Water Quality Archive (GRQA)
